             vname   code                          short
2482     mx10munic  29010                    Chiautempan
2483     mx10munic  29011        Muñoz de Domingo Arenas
2484     mx10munic  29012                       Españita
2485     mx10munic  29013                      Huamantla
2486     mx10munic  29014                    Hueyotlipan
2487     mx10munic  29015 Ixtacuixtla de Mariano Matamor
2488     mx10munic  29016                        Ixtenco
2489     mx10munic  29017 Mazatecochco de José María Mor
2490     mx10munic  29018        Contla de Juan Cuamatzi
2491     mx10munic  29019        Tepetitla de Lardizábal
2492     mx10munic  29020   Sanctórum de Lázaro Cárdenas
2493     mx10munic  29021  Nanacamilpa de Mariano Arista
2494     mx10munic  29022   Acuamanala de Miguel Hidalgo
2495     mx10munic  29023                      Natívitas
2496     mx10munic  29024                        Panotla
2497     mx10munic  29025            San Pablo del Monte
2498     mx10munic  29026            Santa Cruz Tlaxcala
2499     mx10munic  29027                     Tenancingo
2500     mx10munic  29028                    Teolocholco
2501     mx10munic  29029                      Tepeyanco
2502     mx10munic  29030                      Terrenate
2503     mx10munic  29031        Tetla de la Solidaridad
2504     mx10munic  29032                   Tetlatlahuca
2505     mx10munic  29033                       Tlaxcala
2506     mx10munic  29034                         Tlaxco
2507     mx10munic  29035                       Tocatlán
2508     mx10munic  29036                        Totolac
2509     mx10munic  29037 Ziltlaltépec de Trinidad Sánch
2510     mx10munic  29038                   Tzompantepec
2511     mx10munic  29039                       Xaloztoc
2512     mx10munic  29040                       Xaltocan
2513     mx10munic  29041      Papalotla de Xicohténcatl
2514     mx10munic  29042                    Xicohtzinco
2515     mx10munic  29043                  Yauhquemehcan
2516     mx10munic  29044                      Zacatelco
2517     mx10munic  29045                  Benito Juárez
2518     mx10munic  29046                Emiliano Zapata
2519     mx10munic  29047                Lázaro Cárdenas
2520     mx10munic  29048       La Magdalena Tlaltelulco
2521     mx10munic  29049             San Damián Texóloc
2522     mx10munic  29050      San Francisco Tetlanohcan
2523     mx10munic  29051         San Jerónimo Zacualpan
2524     mx10munic  29052              San José Teacalco
2525     mx10munic  29053            San Juan Huactzinco
2526     mx10munic  29054       San Lorenzo Axocomanitla
2527     mx10munic  29055            San Lucas Tecopilco
2528     mx10munic  29056            Santa Ana Nopalucan
2529     mx10munic  29057        Santa Apolonia Teacalco
2530     mx10munic  29058        Santa Catarina Ayometla
2531     mx10munic  29059           Santa Cruz Quilehtla
2532     mx10munic  29060        Santa Isabel Xiloxoxtla
2533     mx10munic  30001                        Acajete
2534     mx10munic  30002                        Acatlán
2535     mx10munic  30003                       Acayucan
2536     mx10munic  30004                        Actopan
2537     mx10munic  30005                          Acula
2538     mx10munic  30006                     Acultzingo
2539     mx10munic  30007              Camarón de Tejeda
2540     mx10munic  30008                    Alpatláhuac
2541     mx10munic  30009 Alto Lucero de Gutiérrez Barri
2542     mx10munic  30010                      Altotonga
2543     mx10munic  30011                       Alvarado
2544     mx10munic  30012                      Amatitlán
2545     mx10munic  30013               Naranjos Amatlán
2546     mx10munic  30014           Amatlán de los Reyes
2547     mx10munic  30015                Angel R. Cabada
2548     mx10munic  30016                     La Antigua
2549     mx10munic  30017                       Apazapan
2550     mx10munic  30018                         Aquila
2551     mx10munic  30019                      Astacinga
2552     mx10munic  30020                     Atlahuilco
2553     mx10munic  30021                         Atoyac
2554     mx10munic  30022                        Atzacan
2555     mx10munic  30023                        Atzalan
2556     mx10munic  30024                     Tlaltetela
2557     mx10munic  30025                    Ayahualulco
2558     mx10munic  30026                     Banderilla
2559     mx10munic  30027                  Benito Juárez
2560     mx10munic  30028                   Boca del Río
2561     mx10munic  30029                    Calcahualco
2562     mx10munic  30030            Camerino Z. Mendoza
2563     mx10munic  30031                Carrillo Puerto
2564     mx10munic  30032                       Catemaco
2565     mx10munic  30033             Cazones de Herrera
2566     mx10munic  30034                     Cerro Azul
2567     mx10munic  30035                   Citlaltépetl
2568     mx10munic  30036                  Coacoatzintla
2569     mx10munic  30037                     Coahuitlán
2570     mx10munic  30038                       Coatepec
2571     mx10munic  30039                  Coatzacoalcos
2572     mx10munic  30040                     Coatzintla
2573     mx10munic  30041                       Coetzala
2574     mx10munic  30042                         Colipa
2575     mx10munic  30043                         Comapa
2576     mx10munic  30044                        Córdoba
2577     mx10munic  30045         Cosamaloapan de Carpio
2578     mx10munic  30046          Cosautlán de Carvajal
2579     mx10munic  30047                   Coscomatepec
2580     mx10munic  30048                   Cosoleacaque
2581     mx10munic  30049                       Cotaxtla
2582     mx10munic  30050                      Coxquihui
2583     mx10munic  30051                        Coyutla
2584     mx10munic  30052                       Cuichapa
2585     mx10munic  30053                     Cuitláhuac
2586     mx10munic  30054                 Chacaltianguis
2587     mx10munic  30055                         Chalma
2588     mx10munic  30056                     Chiconamel
2589     mx10munic  30057                   Chiconquiaco
2590     mx10munic  30058                    Chicontepec
2591     mx10munic  30059                      Chinameca
2592     mx10munic  30060          Chinampa de Gorostiza
2593     mx10munic  30061                    Las Choapas
2594     mx10munic  30062                       Chocamán
2595     mx10munic  30063                        Chontla
2596     mx10munic  30064                      Chumatlán
2597     mx10munic  30065                Emiliano Zapata
2598     mx10munic  30066                        Espinal
2599     mx10munic  30067                  Filomeno Mata
2600     mx10munic  30068                         Fortín
2601     mx10munic  30069               Gutiérrez Zamora
2602     mx10munic  30070                  Hidalgotitlán
2603     mx10munic  30071                       Huatusco
2604     mx10munic  30072                   Huayacocotla
2605     mx10munic  30073             Hueyapan de Ocampo
2606     mx10munic  30074        Huiloapan de Cuauhtémoc
2607     mx10munic  30075            Ignacio de la Llave
2608     mx10munic  30076                      Ilamatlán
2609     mx10munic  30077                           Isla
2610     mx10munic  30078                      Ixcatepec
2611     mx10munic  30079          Ixhuacán de los Reyes
2612     mx10munic  30080             Ixhuatlán del Café
2613     mx10munic  30081                 Ixhuatlancillo
2614     mx10munic  30082          Ixhuatlán del Sureste
2615     mx10munic  30083            Ixhuatlán de Madero
2616     mx10munic  30084                  Ixmatlahuacan
2617     mx10munic  30085                 Ixtaczoquitlán
2618     mx10munic  30086                      Jalacingo
2619     mx10munic  30087                         Xalapa
2620     mx10munic  30088                     Jalcomulco
2621     mx10munic  30089                       Jáltipan
2622     mx10munic  30090                         Jamapa
2623     mx10munic  30091                 Jesús Carranza
2624     mx10munic  30092                           Xico
2625     mx10munic  30093                      Jilotepec
2626     mx10munic  30094           Juan Rodríguez Clara
2627     mx10munic  30095             Juchique de Ferrer
2628     mx10munic  30096                 Landero y Coss
2629     mx10munic  30097                Lerdo de Tejada
2630     mx10munic  30098                      Magdalena
2631     mx10munic  30099                       Maltrata
2632     mx10munic  30100        Manlio Fabio Altamirano
2633     mx10munic  30101               Mariano Escobedo
2634     mx10munic  30102           Martínez de la Torre
2635     mx10munic  30103                       Mecatlán
2636     mx10munic  30104                      Mecayapan
2637     mx10munic  30105                       Medellín
2638     mx10munic  30106                     Miahuatlán
2639     mx10munic  30107                      Las Minas
2640     mx10munic  30108                     Minatitlán
2641     mx10munic  30109                       Misantla
2642     mx10munic  30110           Mixtla de Altamirano
2643     mx10munic  30111                       Moloacán
2644     mx10munic  30112                       Naolinco
2645     mx10munic  30113                       Naranjal
2646     mx10munic  30114                         Nautla
2647     mx10munic  30115                        Nogales
2648     mx10munic  30116                          Oluta
2649     mx10munic  30117                        Omealca
2650     mx10munic  30118                        Orizaba
2651     mx10munic  30119                      Otatitlán
2652     mx10munic  30120                        Oteapan
2653     mx10munic  30121         Ozuluama de Mascareñas
2654     mx10munic  30122                        Pajapan
2655     mx10munic  30123                         Pánuco
2656     mx10munic  30124                       Papantla
2657     mx10munic  30125                 Paso del Macho
2658     mx10munic  30126                 Paso de Ovejas
2659     mx10munic  30127                       La Perla
2660     mx10munic  30128                         Perote
2661     mx10munic  30129                 Platón Sánchez
2662     mx10munic  30130                  Playa Vicente
2663     mx10munic  30131           Poza Rica de Hidalgo
2664     mx10munic  30132           Las Vigas de Ramírez
2665     mx10munic  30133                   Pueblo Viejo
2666     mx10munic  30134                Puente Nacional
2667     mx10munic  30135                 Rafael Delgado
2668     mx10munic  30136                   Rafael Lucio
2669     mx10munic  30137                      Los Reyes
2670     mx10munic  30138                     Río Blanco
2671     mx10munic  30139                  Saltabarranca
2672     mx10munic  30140           San Andrés Tenejapan
2673     mx10munic  30141              San Andrés Tuxtla
2674     mx10munic  30142           San Juan Evangelista
2675     mx10munic  30143                Santiago Tuxtla
2676     mx10munic  30144               Sayula de Alemán
2677     mx10munic  30145                      Soconusco
2678     mx10munic  30146                       Sochiapa
2679     mx10munic  30147                Soledad Atzompa
2680     mx10munic  30148             Soledad de Doblado
2681     mx10munic  30149                       Soteapan
2682     mx10munic  30150                        Tamalín
2683     mx10munic  30151                       Tamiahua
2684     mx10munic  30152                   Tampico Alto
2685     mx10munic  30153                        Tancoco
2686     mx10munic  30154                        Tantima
2687     mx10munic  30155                      Tantoyuca
2688     mx10munic  30156                       Tatatila
2689     mx10munic  30157              Castillo de Teayo
2690     mx10munic  30158                      Tecolutla
2691     mx10munic  30159                     Tehuipango
2692     mx10munic  30160                Álamo Temapache
2693     mx10munic  30161                        Tempoal
2694     mx10munic  30162                        Tenampa
2695     mx10munic  30163                   Tenochtitlán
2696     mx10munic  30164                        Teocelo
2697     mx10munic  30165                     Tepatlaxco
2698     mx10munic  30166                       Tepetlán
2699     mx10munic  30167                    Tepetzintla
2700     mx10munic  30168                        Tequila
2701     mx10munic  30169                    José Azueta
2702     mx10munic  30170                     Texcatepec
2703     mx10munic  30171                      Texhuacán
2704     mx10munic  30172                     Texistepec
2705     mx10munic  30173                       Tezonapa
2706     mx10munic  30174                  Tierra Blanca
2707     mx10munic  30175                      Tihuatlán
2708     mx10munic  30176                    Tlacojalpan
2709     mx10munic  30177                     Tlacolulan
2710     mx10munic  30178                    Tlacotalpan
2711     mx10munic  30179            Tlacotepec de Mejía
2712     mx10munic  30180                   Tlachichilco
2713     mx10munic  30181                    Tlalixcoyan
2714     mx10munic  30182                Tlalnelhuayocan
2715     mx10munic  30183                     Tlapacoyan
2716     mx10munic  30184                      Tlaquilpa
2717     mx10munic  30185                       Tlilapan
2718     mx10munic  30186                       Tomatlán
2719     mx10munic  30187                        Tonayán
2720     mx10munic  30188                        Totutla
2721     mx10munic  30189                         Tuxpan
2722     mx10munic  30190                       Tuxtilla
2723     mx10munic  30191                  Ursulo Galván
2724     mx10munic  30192               Vega de Alatorre
2725     mx10munic  30193                       Veracruz
2726     mx10munic  30194                   Villa Aldama
2727     mx10munic  30195                      Xoxocotla
2728     mx10munic  30196                          Yanga
2729     mx10munic  30197                       Yecuatla
2730     mx10munic  30198                      Zacualpan
2731     mx10munic  30199                       Zaragoza
2732     mx10munic  30200                         Zentla
2733     mx10munic  30201                      Zongolica
2734     mx10munic  30202 Zontecomatlán de López y Fuent
2735     mx10munic  30203           Zozocolco de Hidalgo
2736     mx10munic  30204                     Agua Dulce
2737     mx10munic  30205                        El Higo
2738     mx10munic  30206 Nanchital de Lázaro Cárdenas d
2739     mx10munic  30207                    Tres Valles
2740     mx10munic  30208             Carlos A. Carrillo
2741     mx10munic  30209         Tatahuicapan de Juárez
2742     mx10munic  30210                       Uxpanapa
2743     mx10munic  30211                     San Rafael
2744     mx10munic  30212             Santiago Sochiapan
2745     mx10munic  31001                          Abalá
2746     mx10munic  31002                        Acanceh
2747     mx10munic  31003                           Akil
2748     mx10munic  31004                           Baca
2749     mx10munic  31005                         Bokobá
2750     mx10munic  31006                       Buctzotz
2751     mx10munic  31007                      Cacalchén
2752     mx10munic  31008                       Calotmul
2753     mx10munic  31009                      Cansahcab
2754     mx10munic  31010                     Cantamayec
2755     mx10munic  31011                       Celestún
2756     mx10munic  31012                      Cenotillo
2757     mx10munic  31013                         Conkal
2758     mx10munic  31014                       Cuncunul
2759     mx10munic  31015                         Cuzamá
2760     mx10munic  31016                     Chacsinkín
2761     mx10munic  31017                        Chankom
2762     mx10munic  31018                         Chapab
2763     mx10munic  31019                         Chemax
2764     mx10munic  31020               Chicxulub Pueblo
2765     mx10munic  31021                     Chichimilá
2766     mx10munic  31022                   Chikindzonot
2767     mx10munic  31023                       Chocholá
2768     mx10munic  31024                       Chumayel
2769     mx10munic  31025                           Dzán
2770     mx10munic  31026                         Dzemul
2771     mx10munic  31027                     Dzidzantún
2772     mx10munic  31028                Dzilam de Bravo
2773     mx10munic  31029                Dzilam González
2774     mx10munic  31030                         Dzitás
2775     mx10munic  31031                     Dzoncauich
2776     mx10munic  31032                         Espita
2777     mx10munic  31033                        Halachó
2778     mx10munic  31034                         Hocabá
2779     mx10munic  31035                         Hoctún
2780     mx10munic  31036                          Homún
2781     mx10munic  31037                           Huhí
2782     mx10munic  31038                        Hunucmá
2783     mx10munic  31039                           Ixil
2784     mx10munic  31040                         Izamal
2785     mx10munic  31041                        Kanasín
2786     mx10munic  31042                       Kantunil
2787     mx10munic  31043                           Kaua
2788     mx10munic  31044                        Kinchil
2789     mx10munic  31045                         Kopomá
2790     mx10munic  31046                           Mama
2791     mx10munic  31047                           Maní
2792     mx10munic  31048                        Maxcanú
2793     mx10munic  31049                        Mayapán
2794     mx10munic  31050                         Mérida
2795     mx10munic  31051                        Mocochá
2796     mx10munic  31052                          Motul
2797     mx10munic  31053                           Muna
2798     mx10munic  31054                        Muxupip
2799     mx10munic  31055                        Opichén
2800     mx10munic  31056                      Oxkutzcab
2801     mx10munic  31057                         Panabá
2802     mx10munic  31058                           Peto
2803     mx10munic  31059                       Progreso
2804     mx10munic  31060                   Quintana Roo
2805     mx10munic  31061                   Río Lagartos
2806     mx10munic  31062                        Sacalum
2807     mx10munic  31063                        Samahil
2808     mx10munic  31064                       Sanahcat
2809     mx10munic  31065                     San Felipe
2810     mx10munic  31066                    Santa Elena
2811     mx10munic  31067                           Seyé
2812     mx10munic  31068                       Sinanché
2813     mx10munic  31069                         Sotuta
2814     mx10munic  31070                         Sucilá
2815     mx10munic  31071                         Sudzal
2816     mx10munic  31072                           Suma
2817     mx10munic  31073                        Tahdziú
2818     mx10munic  31074                         Tahmek
2819     mx10munic  31075                          Teabo
2820     mx10munic  31076                          Tecoh
2821     mx10munic  31077               Tekal de Venegas
2822     mx10munic  31078                        Tekantó
2823     mx10munic  31079                          Tekax
2824     mx10munic  31080                          Tekit
2825     mx10munic  31081                          Tekom
2826     mx10munic  31082                 Telchac Pueblo
2827     mx10munic  31083                 Telchac Puerto
2828     mx10munic  31084                          Temax
2829     mx10munic  31085                        Temozón
2830     mx10munic  31086                        Tepakán
2831     mx10munic  31087                          Tetiz
2832     mx10munic  31088                           Teya
2833     mx10munic  31089                          Ticul
2834     mx10munic  31090                        Timucuy
2835     mx10munic  31091                          Tinum
2836     mx10munic  31092                  Tixcacalcupul
2837     mx10munic  31093                       Tixkokob
2838     mx10munic  31094                      Tixmehuac
2839     mx10munic  31095                      Tixpéhual
2840     mx10munic  31096                        Tizimín
2841     mx10munic  31097                         Tunkás
2842     mx10munic  31098                       Tzucacab
2843     mx10munic  31099                          Uayma
2844     mx10munic  31100                            Ucú
2845     mx10munic  31101                           Umán
2846     mx10munic  31102                     Valladolid
2847     mx10munic  31103                        Xocchel
2848     mx10munic  31104                        Yaxcabá
2849     mx10munic  31105                       Yaxkukul
2850     mx10munic  31106                         Yobaín
2851     mx10munic  32001                         Apozol
2852     mx10munic  32002                         Apulco
2853     mx10munic  32003                       Atolinga
2854     mx10munic  32004                  Benito Juárez
2855     mx10munic  32005                         Calera
2856     mx10munic  32006     Cañitas de Felipe Pescador
2857     mx10munic  32007             Concepción del Oro
2858     mx10munic  32008                     Cuauhtémoc
2859     mx10munic  32009                  Chalchihuites
2860     mx10munic  32010                      Fresnillo
2861     mx10munic  32011   Trinidad García de la Cadena
2862     mx10munic  32012                  Genaro Codina
2863     mx10munic  32013        General Enrique Estrada
2864     mx10munic  32014   General Francisco R. Murguía
2865     mx10munic  32015   El Plateado de Joaquín Amaro
2866     mx10munic  32016         General Pánfilo Natera
2867     mx10munic  32017                      Guadalupe
2868     mx10munic  32018                       Huanusco
2869     mx10munic  32019                          Jalpa
2870     mx10munic  32020                          Jerez
2871     mx10munic  32021               Jiménez del Teul
2872     mx10munic  32022                    Juan Aldama
2873     mx10munic  32023                      Juchipila
2874     mx10munic  32024                         Loreto
2875     mx10munic  32025                      Luis Moya
2876     mx10munic  32026                        Mazapil
2877     mx10munic  32027                 Melchor Ocampo
2878     mx10munic  32028              Mezquital del Oro
2879     mx10munic  32029                    Miguel Auza
2880     mx10munic  32030                          Momax
2881     mx10munic  32031                 Monte Escobedo
2882     mx10munic  32032                        Morelos
2883     mx10munic  32033             Moyahua de Estrada
2884     mx10munic  32034            Nochistlán de Mejía
2885     mx10munic  32035               Noria de Ángeles
2886     mx10munic  32036                    Ojocaliente
2887     mx10munic  32037                         Pánuco
2888     mx10munic  32038                          Pinos
2889     mx10munic  32039                     Río Grande
2890     mx10munic  32040                      Sain Alto
2891     mx10munic  32041                    El Salvador
2892     mx10munic  32042                     Sombrerete
2893     mx10munic  32043                     Susticacán
2894     mx10munic  32044                        Tabasco
2895     mx10munic  32045                    Tepechitlán
2896     mx10munic  32046                      Tepetongo
2897     mx10munic  32047        Teúl de González Ortega
2898     mx10munic  32048   Tlaltenango de Sánchez Román
2899     mx10munic  32049                     Valparaíso
2900     mx10munic  32050                     Vetagrande
2901     mx10munic  32051                   Villa de Cos
2902     mx10munic  32052                   Villa García
2903     mx10munic  32053          Villa González Ortega
2904     mx10munic  32054                  Villa Hidalgo
2905     mx10munic  32055                     Villanueva
2906     mx10munic  32056                      Zacatecas
2907     mx10munic  32057                       Trancoso
2908     mx10munic  32058          Santa María de la Paz
2909    mx10hhtype      1              Independent house
2910    mx10hhtype      2   Apartment unit in a building
2911    mx10hhtype      3  Household in a tenement house
2912    mx10hhtype      4     Household in an attic room
2913    mx10hhtype      5 Place not built for habitation
2914    mx10hhtype      6                Mobile dwelling
2915    mx10hhtype      7                 Refuge/shelter
2916    mx10hhtype      9                        Unknown
2917     mx10walls      1                 Waste material
2918     mx10walls      2                Cardboard sheet
2919     mx10walls      3        Asbestos or metal sheet
2920     mx10walls      4          Reeds, bamboo or palm
2921     mx10walls      5                    Clay or mud
2922     mx10walls      6                           Wood
2923     mx10walls      7                          Adobe
2924     mx10walls      8 Brick, cement blocks, rock, qu
2925     mx10walls     98                        Unknown
2926     mx10walls     99                            NIU
2927      mx10roof      1                 Waste material
2928      mx10roof      2                Cardboard sheet
2929      mx10roof      3                    Metal sheet
2930      mx10roof      4                 Asbestos sheet
2931      mx10roof      5           Palm leaves or straw
2932      mx10roof      6               Wood or shingles
2933      mx10roof      7    Flat roof with wooden beams
2934      mx10roof      8                     Slate/tile
2935      mx10roof      9 Concrete slabs or small beams 
2936      mx10roof     98                        Unknown
2937      mx10roof     99                            NIU
2938     mx10floor      1                           Dirt
2939     mx10floor      2           Cement or foundation
2940     mx10floor      3 Wood, mosaic or other covering
2941     mx10floor      8                        Unknown
2942     mx10floor      9                            NIU
2943   mx10kitchen      1                            Yes
2944   mx10kitchen      2                             No
2945   mx10kitchen      8                        Unknown
2946   mx10kitchen      9                            NIU
2947  mx10bedrooms      1                              1
2948  mx10bedrooms      2                              2
2949  mx10bedrooms      3                              3
2950  mx10bedrooms      4                              4
2951  mx10bedrooms      5                              5
2952  mx10bedrooms      6                              6
2953  mx10bedrooms      7                              7
2954  mx10bedrooms      8                              8
2955  mx10bedrooms      9                              9
2956  mx10bedrooms     10                             10
2957  mx10bedrooms     11                             11
2958  mx10bedrooms     12                             12
2959  mx10bedrooms     13                             13
2960  mx10bedrooms     14                             14
2961  mx10bedrooms     15                             15
2962  mx10bedrooms     16                             16
2963  mx10bedrooms     17                             17
2964  mx10bedrooms     18                             18
2965  mx10bedrooms     19                             19
2966  mx10bedrooms     20                             20
2967  mx10bedrooms     21                             21
2968  mx10bedrooms     22                             22
2969  mx10bedrooms     23                             23
2970  mx10bedrooms     24                             24
2971  mx10bedrooms     25                             25
2972  mx10bedrooms     98                        Unknown
2973  mx10bedrooms     99                            NIU
2974     mx10rooms      1                              1
2975     mx10rooms      2                              2
2976     mx10rooms      3                              3
2977     mx10rooms      4                              4
2978     mx10rooms      5                              5
2979     mx10rooms      6                              6
2980     mx10rooms      7                              7
2981     mx10rooms      8                              8
2982     mx10rooms      9                              9
2983     mx10rooms     10                             10
2984     mx10rooms     11                             11
2985     mx10rooms     12                             12
2986     mx10rooms     13                             13
2987     mx10rooms     14                             14
2988     mx10rooms     15                             15
2989     mx10rooms     16                             16
2990     mx10rooms     17                             17
2991     mx10rooms     18                             18
2992     mx10rooms     19                             19
2993     mx10rooms     20                             20
2994     mx10rooms     21                             21
2995     mx10rooms     22                             22
2996     mx10rooms     23                             23
2997     mx10rooms     24                             24
2998     mx10rooms     25                             25
2999     mx10rooms     98                        Unknown
3000     mx10rooms     99                            NIU
3001  mx10electric      1                            Yes
3002  mx10electric      2                             No
3003  mx10electric      8                        Unknown
3004  mx10electric      9                            NIU
3005  mx10pipedwtr      1 Piped water inside the dwellin
3006  mx10pipedwtr      2 Piped water outside the dwelli
3007  mx10pipedwtr      3 Piped water from a public tap 
3008  mx10pipedwtr      4 Piped water that is transporte
3009  mx10pipedwtr      5      Water from a tanker truck
3010  mx10pipedwtr      6 Water from a well, river, lake
3011  mx10pipedwtr      8                        Unknown
3012  mx10pipedwtr      9                            NIU
3013   mx10freqwtr      1                          Daily
3014   mx10freqwtr      2               Every three days
3015   mx10freqwtr      3             Two times per week
3016   mx10freqwtr      4              One time per week
3017   mx10freqwtr      5                 Once in awhile
3018   mx10freqwtr      8                        Unknown
3019   mx10freqwtr      9                            NIU
3020    mx10toilet      1                            Yes
3021    mx10toilet      2                             No
3022    mx10toilet      8                        Unknown
3023    mx10toilet      9                            NIU
3024  mx10extoilet      1                            Yes
3025  mx10extoilet      2                             No
3026  mx10extoilet      8                        Unknown
3027  mx10extoilet      9                            NIU
3028  mx10tytoilet      1      Has direct water flushing
3029  mx10tytoilet      2 Water is poured in with a buck
3030  mx10tytoilet      3      Water cannot be poured in
3031  mx10tytoilet      8                        Unknown
3032  mx10tytoilet      9                            NIU
3033    mx10sewage      1                  Public system
3034    mx10sewage      2                    Septic tank
3035    mx10sewage      3 Piping that goes to a ravine o
3036    mx10sewage      4 Piping that goes to a river, l
3037    mx10sewage      5       It doesn't have drainage
3038    mx10sewage      8                        Unknown
3039    mx10sewage      9                            NIU
3040  mx10fuelcook      1 Gas from a cylinder or tank (s
3041  mx10fuelcook      2     Natural gas or from piping
3042  mx10fuelcook      3                       Firewood
3043  mx10fuelcook      4                       Charcoal
3044  mx10fuelcook      5                    Electricity
3045  mx10fuelcook      6                     Other fuel
3046  mx10fuelcook      8                        Unknown
3047  mx10fuelcook      9                            NIU
3048     mx10waste      1   Picked up by a truck or cart
3049     mx10waste      2 Thrown in a public garbage dum
3050     mx10waste      3   Thrown in a dumpster or tank
3051     mx10waste      4                         Burned
3052     mx10waste      5                         Buried
3053     mx10waste      6 Thrown on a vacant property or
3054     mx10waste      7    Thrown in a ravine or gully
3055     mx10waste      8 Thrown in the river, lake or s
3056     mx10waste     98                        Unknown
3057     mx10waste     99                            NIU
3058  mx10ownershp      1             Owner or propietor
3059  mx10ownershp      2                      Pays rent
3060  mx10ownershp      3     Occupies it in another way
3061  mx10ownershp      8                        Unknown
3062  mx10ownershp      9                            NIU
3063  mx10acquisit      1 Purchased it when already buil
3064  mx10acquisit      2                   Had it built
3065  mx10acquisit      3               Built it himself
3066  mx10acquisit      4     Obtained it in another way
3067  mx10acquisit      8                        Unknown
3068  mx10acquisit      9                            NIU
3069  mx10gasstove      1                            Yes
3070  mx10gasstove      2                             No
3071  mx10gasstove      8                        Unknown
3072  mx10gasstove      9                            NIU
3073   mx10woodstv      1                            Yes
3074   mx10woodstv      2                             No
3075   mx10woodstv      8                        Unknown
3076   mx10woodstv      9                            NIU
3077  mx10watrtank      1                            Yes
3078  mx10watrtank      2                             No
3079  mx10watrtank      8                        Unknown
3080  mx10watrtank      9                            NIU
3081   mx10watheat      1                            Yes
3082   mx10watheat      2                             No
3083   mx10watheat      8                        Unknown
3084   mx10watheat      9                            NIU
3085   mx10cistern      1                            Yes
3086   mx10cistern      2                             No
3087   mx10cistern      8                        Unknown
3088   mx10cistern      9                            NIU
3089    mx10shower      1                            Yes
3090    mx10shower      2                             No
3091    mx10shower      8                        Unknown
3092    mx10shower      9                            NIU
3093  mx10elemeter      1                            Yes
3094  mx10elemeter      2                             No
3095  mx10elemeter      8                        Unknown
3096  mx10elemeter      9                            NIU
3097     mx10radio      1                            Yes
3098     mx10radio      2                             No
3099     mx10radio      8                        Unknown
3100     mx10radio      9                            NIU
3101        mx10tv      1                            Yes
3102        mx10tv      2                             No
3103        mx10tv      8                        Unknown
3104        mx10tv      9                            NIU
3105  mx10refridge      1                            Yes
3106  mx10refridge      2                             No
3107  mx10refridge      8                        Unknown
3108  mx10refridge      9                            NIU
3109    mx10washer      1                            Yes
3110    mx10washer      2                             No
3111    mx10washer      8                        Unknown
3112    mx10washer      9                            NIU
3113      mx10auto      1                            Yes
3114      mx10auto      2                             No
3115      mx10auto      8                        Unknown
3116      mx10auto      9                            NIU
3117   mx10computr      1                            Yes
3118   mx10computr      2                             No
3119   mx10computr      8                        Unknown
3120   mx10computr      9                            NIU
3121     mx10phone      1                            Yes
3122     mx10phone      2                             No
3123     mx10phone      8                        Unknown
3124     mx10phone      9                            NIU
3125      mx10cell      1                            Yes
3126      mx10cell      2                             No
3127      mx10cell      8                        Unknown
3128      mx10cell      9                            NIU
3129  mx10internet      1                            Yes
3130  mx10internet      2                             No
3131  mx10internet      8                        Unknown
3132  mx10internet      9                            NIU
3133   mx10persons      1                              1
3134   mx10persons      2                              2
3135   mx10persons      3                              3
3136   mx10persons      4                              4
3137   mx10persons      5                              5
3138   mx10persons      6                              6
3139   mx10persons      7                              7
3140   mx10persons      8                              8
3141   mx10persons      9                              9
3142   mx10persons     10                             10
3143   mx10persons     11                             11
3144   mx10persons     12                             12
3145   mx10persons     13                             13
3146   mx10persons     14                             14
3147   mx10persons     15                             15
3148   mx10persons     16                             16
3149   mx10persons     17                             17
3150   mx10persons     18                             18
3151   mx10persons     19                             19
3152   mx10persons     20                             20
3153   mx10persons     21                             21
3154   mx10persons     22                             22
3155   mx10persons     23                             23
3156   mx10persons     24                             24
3157   mx10persons     25                             25
3158   mx10persons     26                             26
3159   mx10persons     27                             27
3160   mx10persons     28                             28
3161   mx10persons     29                             29
3162   mx10persons     30                             30
3163   mx10persons     31                             31
3164   mx10persons     32                             32
3165   mx10persons     33                             33
3166   mx10persons     34                             34
3167   mx10persons     35                             35
3168   mx10persons     38                             38
3169   mx10famtype      1                 Nuclear family
3170   mx10famtype      2                Extended family
3171   mx10famtype      3                Combined family
3172   mx10famtype      4             Unspecified family
3173   mx10famtype      5              One person family
3174   mx10famtype      6             Co-resident family
3175   mx10famtype      9                        Unknown
3176   mx10intmigs      1                            Yes
3177   mx10intmigs      2                             No
3178   mx10intmigs      9                        Unknown
3179  mx10migrants      0                            NIU
3180  mx10migrants      1                              1
3181  mx10migrants      2                              2
3182  mx10migrants      3                              3
3183  mx10migrants      4                              4
3184  mx10migrants      5                              5
3185  mx10migrants      6                              6
3186  mx10migrants      7                              7
3187  mx10migrants      8                              8
3188  mx10migrants      9                              9
3189  mx10migrants     10                             10
3190  mx10migrants     12                             12
3191  mx10migrants     13                             13
3192  mx10migrants     14                             14
3193   mx10onemeal      1                            Yes
3194   mx10onemeal      2                             No
3195   mx10onemeal      9                        Unknown
3196    mx10nomeal      1                            Yes
3197    mx10nomeal      2                             No
3198    mx10nomeal      9                        Unknown
3199    mx10nofood      1                            Yes
3200    mx10nofood      2                             No
3201    mx10nofood      9                        Unknown
